Datetime,open,high,low,close,volume
2026-01-05 02:00:00-05:00,4429.89990234375,4434.89990234375,4426.2998046875,4431.2001953125,6504
2026-01-05 03:00:00-05:00,4431.39990234375,4444.0,4429.2001953125,4439.89990234375,7270
2026-01-05 04:00:00-05:00,4439.7998046875,4449.10009765625,4436.7998046875,4445.89990234375,7760
2026-01-05 05:00:00-05:00,4446.0,4451.7001953125,4441.60009765625,4447.39990234375,6568
2026-01-05 06:00:00-05:00,4447.7001953125,4448.7998046875,4422.2001953125,4430.7001953125,8518
2026-01-05 07:00:00-05:00,4430.5,4433.0,4416.7001953125,4421.39990234375,6058
2026-01-05 08:00:00-05:00,4421.5,4430.60009765625,4407.0,4428.7998046875,16051
2026-01-05 09:00:00-05:00,4429.0,4454.2998046875,4428.2998046875,4447.7998046875,20601
2026-01-05 10:00:00-05:00,4448.2001953125,4467.60009765625,4445.60009765625,4459.0,22123
2026-01-05 11:00:00-05:00,4458.7998046875,4465.7998046875,4448.89990234375,4452.7001953125,11430
2026-01-05 12:00:00-05:00,4452.89990234375,4459.60009765625,4443.2001953125,4454.2001953125,9525
2026-01-05 13:00:00-05:00,4453.89990234375,4459.7001953125,4450.39990234375,4459.7001953125,7603
2026-01-05 14:00:00-05:00,4459.89990234375,4461.0,4445.60009765625,4450.89990234375,5235
2026-01-05 15:00:00-05:00,4450.7001953125,4458.0,4448.2998046875,4454.89990234375,5372
2026-01-05 16:00:00-05:00,4455.10009765625,4460.7998046875,4453.7998046875,4459.7001953125,2141
2026-01-05 18:00:00-05:00,4459.7998046875,4471.60009765625,4447.0,4450.7001953125,0
2026-01-05 19:00:00-05:00,4450.60009765625,4455.60009765625,4440.7001953125,4447.39990234375,3596
2026-01-05 20:00:00-05:00,4447.39990234375,4462.2001953125,4437.89990234375,4460.0,5879
2026-01-05 21:00:00-05:00,4460.10009765625,4472.0,4458.10009765625,4464.89990234375,6401
2026-01-05 22:00:00-05:00,4464.7998046875,4478.89990234375,4464.2001953125,4478.2998046875,4261
2026-01-05 23:00:00-05:00,4478.2998046875,4479.39990234375,4472.10009765625,4478.0,2654
2026-01-06 00:00:00-05:00,4477.89990234375,4485.2001953125,4460.2001953125,4463.2998046875,5168
2026-01-06 01:00:00-05:00,4463.2998046875,4476.89990234375,4462.39990234375,4475.60009765625,4915
2026-01-06 02:00:00-05:00,4475.5,4480.5,4466.7998046875,4469.2998046875,5298
2026-01-06 03:00:00-05:00,4468.5,4486.0,4466.89990234375,4478.7998046875,7670
2026-01-06 04:00:00-05:00,4479.0,4479.2001953125,4454.7001953125,4456.5,9648
2026-01-06 05:00:00-05:00,4456.2001953125,4466.0,4452.5,4461.7001953125,4495
2026-01-06 06:00:00-05:00,4461.7001953125,4475.2998046875,4458.39990234375,4474.10009765625,5045
2026-01-06 07:00:00-05:00,4474.10009765625,4477.2001953125,4469.2998046875,4474.39990234375,3828
2026-01-06 08:00:00-05:00,4474.2001953125,4481.0,4464.10009765625,4478.2001953125,9761
2026-01-06 09:00:00-05:00,4478.39990234375,4500.7001953125,4474.7001953125,4498.2998046875,19971
2026-01-06 10:00:00-05:00,4498.0,4501.7998046875,4474.39990234375,4488.5,20899
2026-01-06 11:00:00-05:00,4488.39990234375,4499.7001953125,4481.7001953125,4498.7001953125,9090
2026-01-06 12:00:00-05:00,4498.7001953125,4501.60009765625,4493.7001953125,4499.89990234375,8290
2026-01-06 13:00:00-05:00,4499.7998046875,4503.7001953125,4492.2001953125,4500.0,12027
2026-01-06 14:00:00-05:00,4497.7998046875,4498.39990234375,4488.0,4492.2001953125,6615
2026-01-06 15:00:00-05:00,4492.10009765625,4504.7001953125,4491.60009765625,4504.2001953125,5373
2026-01-06 16:00:00-05:00,4504.10009765625,4508.2998046875,4502.39990234375,4505.7001953125,1945
2026-01-06 18:00:00-05:00,4505.39990234375,4512.39990234375,4503.39990234375,4504.60009765625,0
2026-01-06 19:00:00-05:00,4504.7998046875,4506.39990234375,4493.2001953125,4502.89990234375,4514
2026-01-06 20:00:00-05:00,4503.2001953125,4506.89990234375,4471.89990234375,4476.5,10526
2026-01-06 21:00:00-05:00,4476.39990234375,4490.5,4471.2998046875,4486.0,6215
2026-01-06 22:00:00-05:00,4486.0,4491.5,4482.7001953125,4485.7001953125,2874
2026-01-06 23:00:00-05:00,4485.60009765625,4487.0,4473.5,4474.39990234375,5174
2026-01-07 00:00:00-05:00,4474.7001953125,4480.60009765625,4453.39990234375,4464.10009765625,8608
2026-01-07 01:00:00-05:00,4464.10009765625,4470.2001953125,4451.5,4454.7998046875,8119
2026-01-07 02:00:00-05:00,4454.39990234375,4475.2001953125,4452.0,4470.7998046875,4956
2026-01-07 03:00:00-05:00,4470.7001953125,4485.0,4468.89990234375,4478.2998046875,5360
2026-01-07 04:00:00-05:00,4477.89990234375,4478.5,4469.2001953125,4473.60009765625,4240
2026-01-07 05:00:00-05:00,4473.2001953125,4477.7001953125,4468.2001953125,4474.2001953125,2785
2026-01-07 06:00:00-05:00,4474.2998046875,4474.7998046875,4456.2001953125,4456.89990234375,5134
2026-01-07 07:00:00-05:00,4457.2998046875,4464.2001953125,4448.60009765625,4454.5,7679
2026-01-07 08:00:00-05:00,4454.2998046875,4463.0,4436.60009765625,4462.89990234375,21977
2026-01-07 09:00:00-05:00,4462.7001953125,4464.10009765625,4445.5,4454.60009765625,18786
2026-01-07 10:00:00-05:00,4454.60009765625,4462.5,4432.89990234375,4456.60009765625,25525
2026-01-07 11:00:00-05:00,4456.2998046875,4478.39990234375,4453.7998046875,4474.2001953125,16457
2026-01-07 12:00:00-05:00,4474.10009765625,4475.5,4459.39990234375,4461.7998046875,10465
2026-01-07 13:00:00-05:00,4461.60009765625,4468.7998046875,4457.2001953125,4461.60009765625,10428
2026-01-07 14:00:00-05:00,4461.7001953125,4467.7998046875,4455.0,4466.7998046875,5774
2026-01-07 15:00:00-05:00,4466.7998046875,4471.5,4460.7001953125,4462.60009765625,6297
2026-01-07 16:00:00-05:00,4462.5,4467.10009765625,4459.89990234375,4467.10009765625,1624
2026-01-07 18:00:00-05:00,4467.10009765625,4473.2001953125,4467.10009765625,4472.2001953125,0
2026-01-07 19:00:00-05:00,4472.0,4475.2001953125,4455.10009765625,4459.0,3442
2026-01-07 20:00:00-05:00,4458.60009765625,4469.39990234375,4450.2001953125,4457.10009765625,7105
2026-01-07 21:00:00-05:00,4457.10009765625,4458.2998046875,4441.7001953125,4449.7001953125,5985
2026-01-07 22:00:00-05:00,4450.10009765625,4455.39990234375,4445.5,4448.2001953125,2735
2026-01-07 23:00:00-05:00,4448.2998046875,4448.7001953125,4438.39990234375,4440.60009765625,2887
2026-01-08 00:00:00-05:00,4439.7998046875,4441.0,4423.60009765625,4433.60009765625,8429
2026-01-08 01:00:00-05:00,4433.39990234375,4445.7001953125,4423.7001953125,4441.5,6833
2026-01-08 02:00:00-05:00,4441.39990234375,4448.39990234375,4436.10009765625,4438.60009765625,4898
2026-01-08 03:00:00-05:00,4438.5,4441.39990234375,4427.39990234375,4439.39990234375,5248
2026-01-08 04:00:00-05:00,4439.2001953125,4443.2998046875,4433.5,4440.2998046875,4190
2026-01-08 05:00:00-05:00,4440.2998046875,4443.0,4430.60009765625,4441.60009765625,5023
2026-01-08 06:00:00-05:00,4441.5,4441.60009765625,4429.60009765625,4431.0,3018
2026-01-08 07:00:00-05:00,4430.89990234375,4439.0,4415.0,4434.7001953125,10887
2026-01-08 08:00:00-05:00,4435.10009765625,4444.5,4425.0,4432.0,11685
2026-01-08 09:00:00-05:00,4432.2998046875,4448.2001953125,4427.2001953125,4441.39990234375,15781
2026-01-08 10:00:00-05:00,4441.39990234375,4465.7001953125,4436.2998046875,4463.5,26018
2026-01-08 11:00:00-05:00,4463.60009765625,4474.5,4456.2001953125,4472.5,12422
2026-01-08 12:00:00-05:00,4472.7001953125,4475.7998046875,4466.7998046875,4472.7998046875,10551
2026-01-08 13:00:00-05:00,4472.7001953125,4472.7998046875,4456.89990234375,4458.89990234375,21921
2026-01-08 14:00:00-05:00,4458.89990234375,4462.0,4453.7001953125,4460.89990234375,4488
2026-01-08 15:00:00-05:00,4460.7998046875,4487.7001953125,4460.2998046875,4485.10009765625,12281
2026-01-08 16:00:00-05:00,4485.2001953125,4489.2998046875,4482.0,4487.89990234375,3624
2026-01-08 18:00:00-05:00,4489.2998046875,4493.7001953125,4482.2001953125,4485.2998046875,0
2026-01-08 19:00:00-05:00,4485.60009765625,4486.89990234375,4469.39990234375,4472.39990234375,3933
2026-01-08 20:00:00-05:00,4472.5,4478.7998046875,4461.7998046875,4477.39990234375,6734
2026-01-08 21:00:00-05:00,4477.7998046875,4485.5,4474.7998046875,4478.89990234375,4420
2026-01-08 22:00:00-05:00,4478.7001953125,4479.5,4469.39990234375,4472.7998046875,2641
2026-01-08 23:00:00-05:00,4473.10009765625,4475.7998046875,4469.39990234375,4474.5,2147
2026-01-09 00:00:00-05:00,4473.39990234375,4480.7998046875,4466.60009765625,4476.5,3551
2026-01-09 01:00:00-05:00,4477.10009765625,4486.0,4474.39990234375,4483.0,3876
2026-01-09 02:00:00-05:00,4483.2998046875,4484.7001953125,4477.2001953125,4479.2998046875,4245
2026-01-09 03:00:00-05:00,4478.7998046875,4485.7998046875,4472.7998046875,4476.89990234375,4536
2026-01-09 04:00:00-05:00,4477.10009765625,4486.39990234375,4477.0,4479.39990234375,3389
2026-01-09 05:00:00-05:00,4479.7001953125,4482.7001953125,4475.7001953125,4481.2998046875,3216
2026-01-09 06:00:00-05:00,4481.39990234375,4485.2998046875,4477.39990234375,4484.2998046875,4102
2026-01-09 07:00:00-05:00,4484.2001953125,4489.60009765625,4469.5,4474.5,6698
2026-01-09 08:00:00-05:00,4474.60009765625,4500.7998046875,4467.0,4492.0,18200
2026-01-09 09:00:00-05:00,4492.2001953125,4507.7998046875,4488.10009765625,4503.89990234375,24000
2026-01-09 10:00:00-05:00,4503.39990234375,4527.0,4499.2001953125,4521.5,25952
2026-01-09 11:00:00-05:00,4521.7998046875,4523.7998046875,4509.2998046875,4516.5,12664
2026-01-09 12:00:00-05:00,4516.39990234375,4521.5,4491.39990234375,4493.89990234375,17982
2026-01-09 13:00:00-05:00,4493.60009765625,4514.10009765625,4492.39990234375,4505.89990234375,27012
2026-01-09 14:00:00-05:00,4505.7998046875,4511.2998046875,4502.2998046875,4508.2998046875,4954
2026-01-09 15:00:00-05:00,4508.0,4518.7998046875,4506.7998046875,4516.10009765625,7020
2026-01-09 16:00:00-05:00,4516.0,4520.2998046875,4513.60009765625,4517.89990234375,2292
2026-01-11 18:00:00-05:00,4538.10009765625,4555.0,4531.39990234375,4550.10009765625,7488
2026-01-11 19:00:00-05:00,4550.0,4612.7001953125,4546.2998046875,4600.0,25099
2026-01-11 20:00:00-05:00,4600.2001953125,4606.10009765625,4581.39990234375,4582.10009765625,15923
2026-01-11 21:00:00-05:00,4581.60009765625,4594.0,4573.10009765625,4589.39990234375,9893
2026-01-11 22:00:00-05:00,4589.5,4593.5,4579.39990234375,4582.60009765625,4417
2026-01-11 23:00:00-05:00,4582.7998046875,4584.0,4574.7998046875,4579.39990234375,3594
2026-01-12 00:00:00-05:00,4580.0,4595.60009765625,4576.89990234375,4591.2998046875,5409
2026-01-12 01:00:00-05:00,4591.2998046875,4591.2998046875,4580.7998046875,4589.2998046875,4992
2026-01-12 02:00:00-05:00,4589.7001953125,4599.7998046875,4585.39990234375,4597.7998046875,7725
2026-01-12 03:00:00-05:00,4597.7001953125,4608.5,4589.60009765625,4607.0,7975
2026-01-12 04:00:00-05:00,4606.89990234375,4609.60009765625,4597.89990234375,4599.39990234375,6771
2026-01-12 05:00:00-05:00,4599.5,4605.7998046875,4596.10009765625,4604.5,5984
2026-01-12 06:00:00-05:00,4604.7001953125,4605.39990234375,4591.5,4594.7998046875,5061
2026-01-12 07:00:00-05:00,4595.0,4600.39990234375,4587.60009765625,4600.39990234375,7086
2026-01-12 08:00:00-05:00,4600.39990234375,4630.7998046875,4598.5,4626.2998046875,21446
2026-01-12 09:00:00-05:00,4626.60009765625,4628.10009765625,4595.10009765625,4612.10009765625,29042
2026-01-12 10:00:00-05:00,4611.7998046875,4638.2001953125,4611.39990234375,4630.89990234375,27369
2026-01-12 11:00:00-05:00,4630.89990234375,4640.5,4618.0,4627.0,22590
2026-01-12 12:00:00-05:00,4626.7998046875,4630.7001953125,4620.0,4626.89990234375,10555
2026-01-12 13:00:00-05:00,4626.89990234375,4629.2001953125,4609.7998046875,4620.2998046875,30106
2026-01-12 14:00:00-05:00,4620.60009765625,4628.89990234375,4618.2998046875,4620.60009765625,6888
2026-01-12 15:00:00-05:00,4620.5,4621.2001953125,4601.0,4603.2998046875,8921
2026-01-12 16:00:00-05:00,4603.39990234375,4609.0,4598.7001953125,4608.7998046875,4157
2026-01-12 18:00:00-05:00,4610.0,4616.89990234375,4586.39990234375,4607.60009765625,0
2026-01-12 19:00:00-05:00,4607.5,4607.7001953125,4593.2998046875,4595.7998046875,3692
2026-01-12 20:00:00-05:00,4596.2001953125,4604.5,4584.2998046875,4586.39990234375,6588
2026-01-12 21:00:00-05:00,4586.0,4604.2001953125,4585.0,4603.10009765625,4580
2026-01-12 22:00:00-05:00,4602.7998046875,4608.7001953125,4601.2998046875,4603.10009765625,3892
2026-01-12 23:00:00-05:00,4603.39990234375,4608.7998046875,4603.0,4606.39990234375,3136
2026-01-13 00:00:00-05:00,4605.60009765625,4611.2001953125,4594.0,4600.7001953125,4754
2026-01-13 01:00:00-05:00,4600.5,4600.7998046875,4582.7998046875,4590.5,5973
2026-01-13 02:00:00-05:00,4590.7998046875,4595.2998046875,4585.60009765625,4589.10009765625,5941
2026-01-13 03:00:00-05:00,4588.89990234375,4605.39990234375,4587.7998046875,4601.60009765625,6412
2026-01-13 04:00:00-05:00,4601.10009765625,4604.10009765625,4594.5,4595.2001953125,4291
2026-01-13 05:00:00-05:00,4595.2998046875,4597.2998046875,4589.39990234375,4595.0,4374
2026-01-13 06:00:00-05:00,4595.2001953125,4600.7998046875,4590.7998046875,4596.89990234375,7371
2026-01-13 07:00:00-05:00,4597.0,4603.89990234375,4586.2001953125,4602.0,6909
2026-01-13 08:00:00-05:00,4601.7001953125,4629.2998046875,4599.10009765625,4619.5,30128
2026-01-13 09:00:00-05:00,4619.5,4644.0,4617.0,4638.89990234375,27609
2026-01-13 10:00:00-05:00,4638.5,4639.89990234375,4609.10009765625,4627.60009765625,24098
2026-01-13 11:00:00-05:00,4627.7001953125,4629.5,4601.2998046875,4622.2001953125,15396
2026-01-13 12:00:00-05:00,4622.2998046875,4624.89990234375,4595.0,4599.0,16829
2026-01-13 13:00:00-05:00,4598.7998046875,4610.2001953125,4589.5,4602.2998046875,33579
2026-01-13 14:00:00-05:00,4602.60009765625,4606.7998046875,4592.39990234375,4605.2998046875,9069
2026-01-13 15:00:00-05:00,4605.2998046875,4605.60009765625,4576.7001953125,4594.10009765625,13414
2026-01-13 16:00:00-05:00,4594.2001953125,4597.7998046875,4590.7001953125,4594.39990234375,4129
2026-01-13 18:00:00-05:00,4594.2998046875,4606.5,4594.2998046875,4603.89990234375,0
2026-01-13 19:00:00-05:00,4604.39990234375,4618.39990234375,4604.39990234375,4616.89990234375,4482
2026-01-13 20:00:00-05:00,4617.2001953125,4627.60009765625,4613.7001953125,4626.7001953125,8894
2026-01-13 21:00:00-05:00,4626.89990234375,4631.5,4621.89990234375,4629.10009765625,5276
2026-01-13 22:00:00-05:00,4628.7998046875,4638.89990234375,4621.5,4636.5,6388
2026-01-13 23:00:00-05:00,4636.60009765625,4638.60009765625,4633.0,4636.0,5844
2026-01-14 00:00:00-05:00,4636.7998046875,4647.60009765625,4624.7001953125,4626.2998046875,12027
2026-01-14 01:00:00-05:00,4626.2998046875,4644.60009765625,4625.2001953125,4644.5,7172
2026-01-14 02:00:00-05:00,4644.7001953125,4647.2001953125,4638.89990234375,4639.7001953125,6779
2026-01-14 03:00:00-05:00,4639.89990234375,4644.89990234375,4628.39990234375,4641.7998046875,9485
2026-01-14 04:00:00-05:00,4641.89990234375,4646.7001953125,4634.5,4637.89990234375,6720
2026-01-14 05:00:00-05:00,4637.89990234375,4646.2001953125,4635.39990234375,4641.2001953125,6106
2026-01-14 06:00:00-05:00,4641.10009765625,4645.2998046875,4634.10009765625,4638.5,6054
2026-01-14 07:00:00-05:00,4638.60009765625,4650.10009765625,4638.2998046875,4646.89990234375,11058
2026-01-14 08:00:00-05:00,4647.0,4649.7998046875,4631.2998046875,4643.7998046875,15975
2026-01-14 09:00:00-05:00,4643.7001953125,4646.7001953125,4613.89990234375,4624.5,25345
2026-01-14 10:00:00-05:00,4624.39990234375,4633.60009765625,4605.89990234375,4624.7998046875,30072
2026-01-14 11:00:00-05:00,4624.89990234375,4631.7001953125,4615.2998046875,4624.10009765625,16176
2026-01-14 12:00:00-05:00,4624.0,4626.10009765625,4607.7001953125,4621.2998046875,23831
2026-01-14 13:00:00-05:00,4621.39990234375,4644.89990234375,4619.60009765625,4642.5,36263
2026-01-14 14:00:00-05:00,4642.60009765625,4650.5,4640.7998046875,4646.7001953125,16579
2026-01-14 15:00:00-05:00,4646.7001953125,4649.2001953125,4632.7001953125,4639.2001953125,21031
2026-01-14 16:00:00-05:00,4639.2998046875,4639.7998046875,4623.60009765625,4633.89990234375,5789
2026-01-14 18:00:00-05:00,4635.7001953125,4637.2001953125,4607.2001953125,4619.60009765625,0
2026-01-14 19:00:00-05:00,4619.39990234375,4622.89990234375,4614.5,4619.2998046875,4029
2026-01-14 20:00:00-05:00,4619.5,4622.0,4587.5,4604.2998046875,17788
2026-01-14 21:00:00-05:00,4604.0,4618.89990234375,4599.39990234375,4606.89990234375,9909
2026-01-14 22:00:00-05:00,4606.60009765625,4608.10009765625,4584.5,4596.10009765625,11140
2026-01-14 23:00:00-05:00,4595.7998046875,4601.39990234375,4590.7001953125,4596.60009765625,5575
2026-01-15 00:00:00-05:00,4595.7001953125,4602.60009765625,4584.60009765625,4599.10009765625,6426
2026-01-15 01:00:00-05:00,4598.89990234375,4616.39990234375,4597.39990234375,4614.5,6929
2026-01-15 02:00:00-05:00,4614.89990234375,4618.0,4603.5,4606.10009765625,5380
2026-01-15 03:00:00-05:00,4606.39990234375,4611.5,4602.2001953125,4608.2001953125,6197
2026-01-15 04:00:00-05:00,4608.10009765625,4617.2001953125,4604.60009765625,4616.89990234375,5953
2026-01-15 05:00:00-05:00,4616.7001953125,4624.89990234375,4613.39990234375,4624.2001953125,7304
2026-01-15 06:00:00-05:00,4624.2998046875,4627.0,4619.60009765625,4623.39990234375,5430
2026-01-15 07:00:00-05:00,4623.2998046875,4624.89990234375,4615.7001953125,4617.89990234375,4989
2026-01-15 08:00:00-05:00,4618.0,4620.2001953125,4584.0,4591.60009765625,21329
2026-01-15 09:00:00-05:00,4591.60009765625,4618.7998046875,4586.2998046875,4614.89990234375,21927
2026-01-15 10:00:00-05:00,4614.7998046875,4622.2998046875,4608.2001953125,4620.2001953125,15178
2026-01-15 11:00:00-05:00,4620.0,4630.10009765625,4605.7001953125,4610.2001953125,18463
2026-01-15 12:00:00-05:00,4610.39990234375,4621.7998046875,4610.2998046875,4621.5,9651
2026-01-15 13:00:00-05:00,4621.39990234375,4626.0,4617.60009765625,4622.10009765625,12867
2026-01-15 14:00:00-05:00,4622.2001953125,4626.5,4616.7998046875,4620.0,6399
2026-01-15 15:00:00-05:00,4620.2001953125,4620.7001953125,4604.2001953125,4609.7998046875,7888
2026-01-15 16:00:00-05:00,4609.5,4620.60009765625,4608.5,4620.5,2974
2026-01-15 18:00:00-05:00,4621.60009765625,4625.5,4610.60009765625,4614.60009765625,0
2026-01-15 19:00:00-05:00,4614.2001953125,4615.10009765625,4602.39990234375,4604.39990234375,4239
2026-01-15 20:00:00-05:00,4603.7998046875,4612.2998046875,4597.7998046875,4604.7998046875,7359
2026-01-15 21:00:00-05:00,4604.7998046875,4607.7001953125,4594.60009765625,4598.39990234375,8871
2026-01-15 22:00:00-05:00,4598.2001953125,4603.2001953125,4595.7998046875,4599.39990234375,2779
2026-01-15 23:00:00-05:00,4599.39990234375,4605.5,4599.2001953125,4604.60009765625,2377
2026-01-16 00:00:00-05:00,4604.5,4620.2001953125,4598.60009765625,4615.39990234375,5053
2026-01-16 01:00:00-05:00,4615.5,4616.2998046875,4597.10009765625,4601.7998046875,7871
2026-01-16 02:00:00-05:00,4601.5,4616.2001953125,4600.5,4611.5,8614
2026-01-16 03:00:00-05:00,4611.2001953125,4614.7998046875,4605.2001953125,4606.7998046875,4537
2026-01-16 04:00:00-05:00,4606.7998046875,4612.2001953125,4602.7001953125,4604.2001953125,3202
2026-01-16 05:00:00-05:00,4604.10009765625,4615.10009765625,4603.60009765625,4604.10009765625,5588
2026-01-16 06:00:00-05:00,4604.10009765625,4620.5,4602.2998046875,4616.5,6347
2026-01-16 07:00:00-05:00,4616.39990234375,4617.0,4601.0,4605.7001953125,6728
2026-01-16 08:00:00-05:00,4605.7998046875,4609.89990234375,4586.0,4605.7001953125,23000
2026-01-16 09:00:00-05:00,4605.7001953125,4618.89990234375,4599.89990234375,4611.89990234375,17115
2026-01-16 10:00:00-05:00,4611.39990234375,4624.60009765625,4539.10009765625,4574.7998046875,65602
2026-01-16 11:00:00-05:00,4574.60009765625,4603.89990234375,4570.7998046875,4595.7998046875,24830
2026-01-16 12:00:00-05:00,4596.2001953125,4597.89990234375,4581.0,4586.0,8833
2026-01-16 13:00:00-05:00,4586.0,4601.10009765625,4584.7001953125,4587.89990234375,10228
2026-01-16 14:00:00-05:00,4587.7998046875,4597.2001953125,4585.7998046875,4595.2001953125,4435
2026-01-16 15:00:00-05:00,4595.2998046875,4600.2001953125,4585.0,4587.2998046875,7957
2026-01-16 16:00:00-05:00,4587.2001953125,4602.10009765625,4587.2001953125,4595.39990234375,3758
2026-01-18 23:00:00-05:00,4595.39990234375,4672.2998046875,4595.39990234375,4671.2001953125,997
2026-01-20 00:00:00-05:00,4700.89990234375,4722.7998046875,4700.0,4720.60009765625,15150
2026-01-20 01:00:00-05:00,4720.7001953125,4723.39990234375,4711.2998046875,4718.60009765625,10913
2026-01-20 02:00:00-05:00,4718.39990234375,4728.0,4717.5,4721.39990234375,9599
2026-01-20 03:00:00-05:00,4721.39990234375,4738.0,4720.39990234375,4735.60009765625,11090
2026-01-20 04:00:00-05:00,4735.5,4742.89990234375,4727.2001953125,4737.60009765625,11763
2026-01-20 05:00:00-05:00,4737.5,4740.39990234375,4728.7001953125,4732.2998046875,7291
2026-01-20 06:00:00-05:00,4732.2998046875,4740.7998046875,4727.2998046875,4738.60009765625,5365
2026-01-20 07:00:00-05:00,4738.60009765625,4738.60009765625,4729.5,4733.2998046875,7862
2026-01-20 08:00:00-05:00,4733.39990234375,4743.7998046875,4720.0,4742.2998046875,21812
2026-01-20 09:00:00-05:00,4742.2998046875,4756.60009765625,4733.39990234375,4746.39990234375,32158
2026-01-20 10:00:00-05:00,4745.89990234375,4753.7001953125,4726.7001953125,4742.0,28924
2026-01-20 11:00:00-05:00,4742.10009765625,4762.0,4733.39990234375,4758.0,19673
2026-01-20 12:00:00-05:00,4757.7001953125,4767.0,4750.2998046875,4763.7001953125,15279
2026-01-20 13:00:00-05:00,4763.7998046875,4771.2001953125,4757.5,4764.2001953125,17373
2026-01-20 14:00:00-05:00,4764.39990234375,4771.5,4761.2998046875,4765.89990234375,6958
2026-01-20 15:00:00-05:00,4765.7998046875,4766.60009765625,4752.60009765625,4761.39990234375,9291
2026-01-20 16:00:00-05:00,4761.5,4769.2998046875,4761.10009765625,4769.10009765625,2587
2026-01-20 18:00:00-05:00,4767.5,4784.89990234375,4761.5,4779.7998046875,0
2026-01-20 19:00:00-05:00,4779.60009765625,4792.89990234375,4774.5,4789.60009765625,6393
2026-01-20 20:00:00-05:00,4789.60009765625,4847.7001953125,4788.5,4838.5,26857
2026-01-20 21:00:00-05:00,4838.60009765625,4845.2998046875,4820.39990234375,4839.39990234375,12218
2026-01-20 22:00:00-05:00,4839.2001953125,4852.60009765625,4829.5,4847.60009765625,11760
2026-01-20 23:00:00-05:00,4847.2998046875,4873.60009765625,4840.0,4867.5,8548
2026-01-21 00:00:00-05:00,4868.39990234375,4880.89990234375,4861.7001953125,4872.39990234375,9511
2026-01-21 01:00:00-05:00,4872.60009765625,4891.10009765625,4848.0,4850.2001953125,16912
2026-01-21 02:00:00-05:00,4849.89990234375,4859.39990234375,4835.2001953125,4857.5,16598
2026-01-21 03:00:00-05:00,4856.89990234375,4871.60009765625,4853.7001953125,4856.89990234375,10002
2026-01-21 04:00:00-05:00,4856.89990234375,4879.39990234375,4854.5,4862.39990234375,10928
2026-01-21 05:00:00-05:00,4862.5,4869.2001953125,4861.60009765625,4864.39990234375,7274
2026-01-21 06:00:00-05:00,4864.2998046875,4874.0,4857.39990234375,4869.10009765625,9609
2026-01-21 07:00:00-05:00,4869.2998046875,4873.5,4858.10009765625,4868.0,11558
2026-01-21 08:00:00-05:00,4868.2001953125,4883.2998046875,4861.0,4882.2998046875,17829
2026-01-21 09:00:00-05:00,4882.60009765625,4884.5,4840.7998046875,4853.7001953125,45513
2026-01-21 10:00:00-05:00,4853.7001953125,4871.2001953125,4813.7998046875,4850.0,38879
